country_id,country_iso3_code,year,growth_proj,in_rankings,eci_sitc,eci_rank_sitc,eci_hs92,eci_rank_hs92,eci_hs12,eci_rank_hs12
208,DNK,2013,2.58,True,1.233,22,1.166,21,1.124,21
208,DNK,2014,2.5,True,1.252,23,1.114,24,1.107,24
208,DNK,2015,2.93,True,1.204,23,1.1,26,1.115,25
208,DNK,2016,3.38,True,1.202,23,1.147,22,1.154,22
208,DNK,2017,2.25,True,1.206,23,1.08,25,1.099,25
208,DNK,2018,2.3,True,1.172,22,1.024,26,1.05,25
208,DNK,2019,2.39,True,1.19,24,1.059,27,1.064,27
208,DNK,2020,2.04,True,1.225,22,1.036,27,1.057,27
208,DNK,2021,2.04,True,1.177,25,1.037,26,1.059,26
208,DNK,2022,1.402,True,1.166,26,0.936,30,0.974,29
208,DNK,2023,1.311,True,1.191,24,0.973,29,0.986,28
214,DOM,1995,,True,-0.323,77,-0.679,100,,
214,DOM,1996,,True,-0.305,75,-0.533,93,,
214,DOM,1997,,True,-0.436,85,-0.6,99,,
214,DOM,1998,,True,-0.632,97,-0.777,103,,
214,DOM,1999,,True,-0.505,88,-0.593,100,,
214,DOM,2000,,True,-0.327,77,-0.534,93,,
214,DOM,2001,,True,-0.288,77,-0.401,85,,
214,DOM,2002,,True,-0.4,80,-0.452,87,,
214,DOM,2003,,True,-0.529,91,-0.374,87,,
214,DOM,2004,3.15,True,-0.359,82,-0.502,92,,
214,DOM,2005,3.23,True,-0.078,64,-0.39,92,,
214,DOM,2006,3.29,True,-0.204,73,-0.237,81,,
214,DOM,2007,3.38,True,0.018,60,-0.169,74,,
214,DOM,2008,3.2,True,-0.148,68,-0.214,76,,
214,DOM,2009,3.05,True,-0.122,69,-0.244,82,,
214,DOM,2010,3.22,True,-0.066,64,-0.287,80,,
214,DOM,2011,3.23,True,-0.076,63,-0.311,80,,
214,DOM,2012,3.21,True,0.241,53,-0.295,79,-0.057,78
214,DOM,2013,2.96,True,0.156,56,-0.373,83,-0.229,82
214,DOM,2014,3.07,True,0.195,55,-0.297,78,-0.161,76
214,DOM,2015,3.84,True,-0.071,64,-0.239,75,-0.194,73
214,DOM,2016,3.88,True,-0.068,61,-0.246,75,-0.214,75
214,DOM,2017,4.4,True,0.202,56,-0.163,71,-0.142,70
214,DOM,2018,4.03,True,0.287,50,-0.138,71,-0.085,66
214,DOM,2019,4.14,True,0.192,53,-0.27,80,-0.229,76
214,DOM,2020,4.24,True,0.163,57,-0.147,68,-0.141,68
214,DOM,2021,4.24,True,0.069,57,-0.036,63,-0.036,64
214,DOM,2022,4.213,True,0.135,55,-0.103,66,-0.104,67
214,DOM,2023,4.043,True,0.182,53,-0.197,69,-0.222,71
12,DZA,1995,,True,-0.943,117,-0.532,96,,
12,DZA,1996,,True,-0.868,113,-0.455,88,,
12,DZA,1997,,True,-1.312,132,-0.92,115,,
12,DZA,1998,,True,-0.973,116,-0.814,110,,
12,DZA,1999,,True,-0.897,117,-0.684,104,,
12,DZA,2000,,True,-1.397,137,-1.051,125,,
12,DZA,2001,,True,-1.1,128,-0.516,93,,
12,DZA,2002,,True,-1.147,130,-0.952,117,,
12,DZA,2003,,True,-1.271,137,-0.912,112,,
12,DZA,2004,2.34,True,-1.015,124,-0.685,102,,
12,DZA,2005,2.36,True,-1.067,125,-0.311,87,,
12,DZA,2006,2.31,True,-1.58,138,-0.906,115,,
12,DZA,2007,1.58,True,-1.329,134,-0.883,111,,
12,DZA,2008,1.73,True,-1.305,135,-0.814,110,,
12,DZA,2009,2.1,True,-1.41,134,-1.175,128,,
12,DZA,2010,2.02,True,-1.192,129,-1.388,133,,
12,DZA,2011,2.44,True,-1.493,138,-1.768,144,,
12,DZA,2012,1.35,True,-1.302,135,-1.495,137,-1.176,122
12,DZA,2013,1.86,True,-0.898,113,-1.471,137,-1.342,127
12,DZA,2014,1.71,True,-1.279,134,-1.403,135,-1.587,138
12,DZA,2015,2.78,True,-1.099,126,-1.626,143,-1.677,141
12,DZA,2016,3.08,True,-0.898,110,-0.959,115,-0.982,113
12,DZA,2017,2.3,True,-0.869,111,-0.935,114,-0.949,115
12,DZA,2018,2.26,True,-1.095,128,-1.578,140,-1.54,138
12,DZA,2019,2.64,True,-0.865,108,-1.025,117,-1.04,117
12,DZA,2020,2.11,True,-0.75,99,-1.033,118,-1.105,124
12,DZA,2021,2.12,True,-0.583,92,-0.846,110,-0.929,110
12,DZA,2022,1.889,True,-0.819,109,-0.714,99,-0.812,109
12,DZA,2023,1.936,True,-0.65,98,-0.864,110,-0.947,112
218,ECU,1995,,True,-0.833,109,-0.996,121,,
218,ECU,1996,,True,-0.974,117,-1.059,120,,
218,ECU,1997,,True,-0.857,112,-1.093,121,,
218,ECU,1998,,True,-0.904,113,-1.071,119,,
218,ECU,1999,,True,-0.864,115,-0.849,111,,
218,ECU,2000,,True,-0.911,122,-0.93,119,,
218,ECU,2001,,True,-0.871,115,-0.748,108,,
218,ECU,2002,,True,-1.046,126,-1.076,121,,
218,ECU,2003,,True,-0.961,119,-0.916,114,,
218,ECU,2004,2.09,True,-1.117,129,-1.104,120,,
218,ECU,2005,2.1,True,-1.102,126,-0.926,115,,
218,ECU,2006,2.19,True,-0.974,121,-0.868,110,,
218,ECU,2007,2.32,True,-1.039,124,-0.8,105,,
218,ECU,2008,2.16,True,-0.921,118,-0.819,111,,
218,ECU,2009,2.14,True,-0.84,113,-0.926,112,,
218,ECU,2010,2.32,True,-0.786,114,-0.599,100,,
218,ECU,2011,2.47,True,-0.796,110,-0.89,114,,
218,ECU,2012,2.34,True,-0.995,119,-0.782,106,-0.955,113
218,ECU,2013,1.99,True,-1.068,124,-0.947,113,-0.898,109
218,ECU,2014,1.91,True,-1.185,130,-1.156,125,-1.042,120
218,ECU,2015,2.21,True,-1.257,138,-0.99,117,-0.991,116
218,ECU,2016,2.97,True,-1.153,129,-1.046,119,-1.046,118
218,ECU,2017,2.56,True,-1.159,129,-1.027,119,-1.035,119
218,ECU,2018,2.74,True,-1.0,122,-1.015,121,-0.989,119
218,ECU,2019,2.83,True,-1.086,127,-1.184,125,-1.182,126
218,ECU,2020,2.37,True,-1.115,128,-1.224,133,-1.154,128
218,ECU,2021,2.37,True,-1.121,131,-0.987,115,-0.931,111
218,ECU,2022,1.76,True,-1.029,127,-1.013,120,-1.009,118
218,ECU,2023,1.548,True,-1.067,126,-0.969,116,-0.985,116
818,EGY,1995,,True,-0.347,78,-0.303,80,,
818,EGY,1996,,True,-0.407,78,-0.461,89,,
818,EGY,1997,,True,-0.332,80,-0.241,76,,
818,EGY,1998,,True,-0.405,80,-0.426,89,,
818,EGY,1999,,True,-0.273,71,-0.287,78,,
818,EGY,2000,,True,-0.403,83,-0.241,78,,
818,EGY,2001,,True,-0.485,88,-0.352,82,,
818,EGY,2002,,True,-0.519,89,-0.319,82,,
818,EGY,2003,,True,-0.517,89,-0.344,84,,
818,EGY,2004,5.0,True,-0.527,89,-0.241,79,,
818,EGY,2005,5.18,True,-0.478,90,-0.175,76,,
818,EGY,2006,4.89,True,-0.387,84,-0.097,72,,
818,EGY,2007,5.03,True,-0.376,82,-0.098,70,,
818,EGY,2008,5.16,True,-0.215,73,-0.004,66,,
818,EGY,2009,5.36,True,-0.264,78,-0.139,74,,
818,EGY,2010,5.15,True,-0.298,79,-0.23,75,,
818,EGY,2011,5.29,True,-0.183,69,-0.151,71,,
818,EGY,2012,5.39,True,-0.265,76,-0.178,70,-0.101,83
818,EGY,2013,5.85,True,-0.232,76,-0.174,72,-0.354,87
818,EGY,2014,5.83,True,-0.136,65,-0.157,71,-0.053,71
818,EGY,2015,6.98,True,-0.392,79,-0.203,73,-0.157,71
818,EGY,2016,6.63,True,-0.327,75,-0.174,71,-0.115,69
818,EGY,2017,6.81,True,-0.189,71,-0.058,65,-0.07,65
818,EGY,2018,6.3,True,-0.248,73,-0.151,72,-0.131,73
818,EGY,2019,6.04,True,-0.389,80,-0.144,73,-0.181,72
818,EGY,2020,5.55,True,-0.374,77,-0.248,74,-0.248,76
818,EGY,2021,5.55,True,-0.352,72,-0.159,70,-0.146,71
818,EGY,2022,4.848,True,-0.388,81,-0.237,76,-0.209,73
818,EGY,2023,5.05,True,-0.242,71,-0.235,72,-0.261,77
724,ESP,1995,,True,0.927,21,1.116,20,,
724,ESP,1996,,True,1.0,22,1.069,22,,
724,ESP,1997,,True,0.882,25,1.06,24,,
724,ESP,1998,,True,0.881,23,1.003,22,,
724,ESP,1999,,True,0.868,23,1.086,21,,
724,ESP,2000,,True,0.984,24,1.085,23,,
724,ESP,2001,,True,0.978,24,1.067,24,,
724,ESP,2002,,True,0.991,24,0.997,26,,
724,ESP,2003,,True,0.861,25,0.891,30,,
724,ESP,2004,3.59,True,0.87,27,0.96,26,,
724,ESP,2005,3.48,True,0.99,25,0.888,29,,
724,ESP,2006,3.27,True,0.931,27,0.893,27,,
724,ESP,2007,3.14,True,0.962,27,0.893,28,,
724,ESP,2008,2.99,True,0.909,29,0.857,29,,
724,ESP,2009,2.84,True,0.909,30,0.875,29,,
724,ESP,2010,3.09,True,0.914,29,0.807,31,,
724,ESP,2011,3.24,True,0.871,33,0.809,32,,
724,ESP,2012,3.28,True,0.776,36,0.791,33,0.813,31
724,ESP,2013,3.4,True,0.778,36,0.82,32,0.83,31
724,ESP,2014,3.46,True,0.831,34,0.811,33,0.813,33
724,ESP,2015,3.76,True,0.769,34,0.745,33,0.768,33
724,ESP,2016,4.25,True,0.718,36,0.742,33,0.765,34
724,ESP,2017,2.96,True,0.631,36,0.657,38,0.667,39
724,ESP,2018,2.87,True,0.615,36,0.642,37,0.669,37
724,ESP,2019,2.83,True,0.554,39,0.633,37,0.638,35
724,ESP,2020,2.53,True,0.533,41,0.68,36,0.706,36
724,ESP,2021,2.53,True,0.565,39,0.682,36,0.695,36
724,ESP,2022,2.241,True,0.624,36,0.725,35,0.742,34
724,ESP,2023,2.022,True,0.609,34,0.658,37,0.679,36
233,EST,1995,,True,0.407,41,0.573,33,,
233,EST,1996,,True,0.408,42,0.522,39,,
233,EST,1997,,True,0.42,44,0.367,46,,
233,EST,1998,,True,0.453,40,0.481,40,,
233,EST,1999,,True,0.406,41,0.439,41,,
233,EST,2000,,True,0.388,41,0.451,44,,
233,EST,2001,,True,0.418,40,0.597,36,,
233,EST,2002,,True,0.437,41,0.538,39,,
233,EST,2003,,True,0.419,40,0.554,38,,
233,EST,2004,3.03,True,0.384,44,0.609,35,,
233,EST,2005,3.17,True,0.535,41,0.618,35,,
233,EST,2006,3.01,True,0.561,41,0.689,35,,
233,EST,2007,3.02,True,0.663,38,0.695,35,,
233,EST,2008,3.05,True,0.6,40,0.733,35,,
233,EST,2009,3.09,True,0.67,40,0.784,33,,
233,EST,2010,3.2,True,0.799,34,0.764,33,,
233,EST,2011,3.21,True,0.948,29,0.908,29,,
233,EST,2012,3.07,True,0.791,35,0.767,34,0.774,34
233,EST,2013,3.19,True,0.832,32,0.817,33,0.844,30
233,EST,2014,3.18,True,0.962,27,0.98,26,0.932,27
233,EST,2015,3.04,True,0.854,33,0.891,30,0.954,29
233,EST,2016,4.0,True,0.768,35,0.991,28,0.988,29
233,EST,2017,3.22,True,0.811,32,0.935,29,0.92,29
233,EST,2018,3.39,True,0.71,34,0.938,30,0.913,29
233,EST,2019,3.48,True,0.655,35,0.886,30,0.893,30
233,EST,2020,2.92,True,0.66,35,0.953,30,0.95,29
233,EST,2021,2.92,True,0.743,34,0.98,29,0.975,30
233,EST,2022,2.618,True,0.69,35,0.977,28,0.967,30
233,EST,2023,2.408,True,0.855,30,1.013,27,1.039,27
231,ETH,1995,,True,-1.134,126,-1.482,135,,
231,ETH,1996,,True,-0.863,112,-1.44,135,,
231,ETH,1997,,True,-1.099,123,-1.267,127,,
231,ETH,1998,,True,-1.096,124,-1.394,128,,
231,ETH,1999,,True,-1.05,122,-1.214,123,,
231,ETH,2000,,True,-1.203,133,-1.206,129,,
231,ETH,2001,,True,-0.941,117,-1.047,120,,
231,ETH,2002,,True,-1.184,134,-1.159,127,,
231,ETH,2003,,True,-1.163,131,-1.168,124,,
231,ETH,2004,4.98,True,-1.167,133,-1.117,122,,
231,ETH,2005,5.0,True,-0.83,113,-1.098,123,,
231,ETH,2006,4.86,True,-0.938,116,-1.136,127,,
231,ETH,2007,5.02,True,-0.862,111,-1.071,121,,
231,ETH,2008,4.94,True,-0.727,108,-0.986,117,,
231,ETH,2009,5.1,True,-0.703,103,-0.884,109,,
231,ETH,2010,5.0,True,-0.712,107,-1.046,124,,
231,ETH,2011,4.56,True,-0.89,115,-1.29,131,,
231,ETH,2012,4.71,True,-0.93,116,-1.046,122,-1.073,120
231,ETH,2013,4.52,True,-1.188,130,-1.157,124,-1.378,129
231,ETH,2014,4.41,True,-1.083,126,-1.135,122,-1.028,118
231,ETH,2015,4.79,True,-0.878,113,-0.945,114,-0.911,112
231,ETH,2016,5.2,True,-1.031,123,-1.061,120,-1.027,115
231,ETH,2017,4.33,True,-0.846,109,-1.056,121,-1.042,120
231,ETH,2018,5.07,True,-0.726,105,-0.983,114,-0.962,114
231,ETH,2019,5.09,True,-0.966,118,-1.155,122,-1.116,121
231,ETH,2020,5.19,True,-1.137,132,-1.107,126,-1.073,121
231,ETH,2021,5.2,True,-1.026,122,-1.038,118,-1.028,119
231,ETH,2022,4.144,True,-1.008,126,-1.082,125,-1.071,123
231,ETH,2023,4.129,True,-0.966,117,-1.109,127,-1.084,126
246,FIN,1995,,True,1.958,7,2.027,5,,
246,FIN,1996,,True,1.8,8,2.015,5,,
246,FIN,1997,,True,1.833,9,1.876,5,,
246,FIN,1998,,True,1.807,10,1.971,5,,
246,FIN,1999,,True,1.761,11,2.095,5,,
246,FIN,2000,,True,1.633,11,1.958,5,,
246,FIN,2001,,True,1.686,11,1.991,5,,
246,FIN,2002,,True,1.676,12,2.072,5,,
246,FIN,2003,,True,1.729,12,2.04,5,,
246,FIN,2004,3.84,True,1.713,12,2.06,5,,
246,FIN,2005,3.57,True,1.752,11,1.882,5,,
246,FIN,2006,3.46,True,1.732,9,1.761,6,,
246,FIN,2007,3.39,True,1.646,11,1.887,5,,
246,FIN,2008,3.16,True,1.695,11,1.722,8,,
246,FIN,2009,3.26,True,1.66,10,1.707,7,,
246,FIN,2010,3.24,True,1.621,15,1.757,7,,
246,FIN,2011,3.1,True,1.672,12,1.763,9,,
246,FIN,2012,3.01,True,1.555,15,1.607,13,1.467,10
246,FIN,2013,3.1,True,1.618,14,1.637,13,1.612,10
246,FIN,2014,3.05,True,1.584,14,1.687,11,1.659,11
246,FIN,2015,2.97,True,1.566,16,1.615,12,1.6,13
246,FIN,2016,3.56,True,1.487,17,1.548,13,1.551,13
246,FIN,2017,2.87,True,1.482,17,1.607,11,1.599,12
246,FIN,2018,2.82,True,1.49,16,1.587,12,1.586,12
246,FIN,2019,2.86,True,1.438,16,1.441,16,1.471,15
246,FIN,2020,2.57,True,1.465,16,1.51,15,1.509,15
246,FIN,2021,2.57,True,1.528,14,1.486,13,1.48,13
246,FIN,2022,1.789,True,1.373,19,1.494,14,1.505,15
246,FIN,2023,1.743,True,1.407,18,1.498,13,1.481,14
250,FRA,1995,,True,1.765,9,1.785,8,,
250,FRA,1996,,True,1.582,13,1.667,8,,
250,FRA,1997,,True,1.627,13,1.65,9,,
250,FRA,1998,,True,1.628,12,1.675,9,,
250,FRA,1999,,True,1.683,12,1.703,9,,
250,FRA,2000,,True,1.546,14,1.628,10,,
250,FRA,2001,,True,1.581,13,1.603,10,,
250,FRA,2002,,True,1.62,13,1.561,12,,
250,FRA,2003,,True,1.617,13,1.547,13,,
250,FRA,2004,3.13,True,1.463,15,1.494,14,,
250,FRA,2005,2.8,True,1.524,15,1.451,14,,
250,FRA,2006,2.69,True,1.476,16,1.465,15,,
250,FRA,2007,2.46,True,1.486,16,1.468,15,,
250,FRA,2008,2.0,True,1.544,16,1.47,15,,
250,FRA,2009,2.14,True,1.456,17,1.469,15,,
250,FRA,2010,2.44,True,1.446,18,1.513,14,,
250,FRA,2011,2.4,True,1.43,17,1.522,15,,
250,FRA,2012,2.49,True,1.429,17,1.453,14,1.307,14
250,FRA,2013,2.59,True,1.531,16,1.505,14,1.415,14
250,FRA,2014,2.77,True,1.465,17,1.485,15,1.401,16
250,FRA,2015,2.9,True,1.514,17,1.464,14,1.469,14
250,FRA,2016,3.53,True,1.459,18,1.45,15,1.416,16
250,FRA,2017,2.6,True,1.377,18,1.391,17,1.401,16
250,FRA,2018,2.58,True,1.415,18,1.404,16,1.403,16
250,FRA,2019,2.77,True,1.311,19,1.365,17,1.363,17
250,FRA,2020,2.49,True,1.339,19,1.364,17,1.362,17
250,FRA,2021,2.49,True,1.337,19,1.331,18,1.34,18
250,FRA,2022,1.07,True,1.302,20,1.268,19,1.287,20
250,FRA,2023,1.219,True,1.265,23,1.332,18,1.33,17
266,GAB,1995,,True,-1.501,135,-1.169,125,,
266,GAB,1996,,True,-1.343,134,-1.392,132,,
266,GAB,1997,,True,-1.05,120,-0.809,108,,
266,GAB,1998,,True,-0.691,102,-1.082,120,,
266,GAB,1999,,True,-0.912,119,-1.061,117,,
266,GAB,2000,,True,-0.846,118,-0.913,117,,
266,GAB,2001,,True,-1.306,136,-1.351,132,,
266,GAB,2002,,True,-1.287,139,-0.849,111,,
266,GAB,2003,,True,-1.02,122,-1.027,117,,
266,GAB,2004,2.52,True,-1.005,123,-0.705,103,,
266,GAB,2005,1.72,True,-1.111,127,-1.603,137,,
266,GAB,2006,2.09,True,-1.216,132,-1.718,137,,
266,GAB,2007,2.52,True,-1.338,135,-1.401,134,,
266,GAB,2008,2.24,True,-1.203,129,-1.373,134,,
266,GAB,2009,1.94,True,-0.64,102,-1.368,133,,
266,GAB,2010,2.15,True,-1.103,127,-0.647,103,,
266,GAB,2011,1.9,True,-0.741,106,-0.572,93,,
266,GAB,2012,1.54,True,-0.828,111,-0.85,111,-1.326,125
266,GAB,2013,1.68,True,-0.879,111,-1.002,115,-1.578,137
266,GAB,2014,1.85,True,-0.806,109,-0.638,100,-1.629,139
266,GAB,2015,2.14,True,0.033,58,-0.428,86,-1.549,139
266,GAB,2016,2.05,True,-0.299,74,-0.609,94,-1.506,138
266,GAB,2017,2.54,True,-0.625,96,-0.668,101,-1.168,129
266,GAB,2018,2.49,True,-0.501,88,-0.65,98,-1.396,135
266,GAB,2019,2.9,True,-0.767,99,-1.243,129,-1.28,130
266,GAB,2020,1.93,True,-0.509,84,-0.926,112,-0.823,106
266,GAB,2021,1.93,True,-0.439,80,-0.497,86,-0.442,85
266,GAB,2022,2.966,True,-0.102,61,-0.414,86,-0.573,92
266,GAB,2023,2.777,True,-0.408,85,-0.339,82,-0.424,86
826,GBR,1995,,True,1.967,6,1.813,7,,
826,GBR,1996,,True,2.028,5,1.805,7,,
826,GBR,1997,,True,2.092,4,1.801,7,,
826,GBR,1998,,True,2.141,5,1.93,6,,
826,GBR,1999,,True,2.177,5,1.907,6,,
826,GBR,2000,,True,2.203,5,1.907,6,,
826,GBR,2001,,True,2.3,5,1.872,6,,
826,GBR,2002,,True,2.307,5,1.867,6,,
826,GBR,2003,,True,2.07,5,1.853,6,,
826,GBR,2004,3.63,True,1.988,7,1.826,6,,
826,GBR,2005,3.43,True,1.876,8,1.791,6,,
826,GBR,2006,3.24,True,2.06,4,1.796,5,,
826,GBR,2007,3.23,True,1.76,7,1.694,7,,
826,GBR,2008,3.03,True,1.862,7,1.757,5,,
826,GBR,2009,3.16,True,1.726,8,1.78,6,,
826,GBR,2010,3.21,True,1.688,12,1.849,6,,
826,GBR,2011,3.24,True,1.64,14,1.809,8,,
826,GBR,2012,3.16,True,1.69,10,1.744,7,1.499,8
826,GBR,2013,3.21,True,1.686,11,1.735,9,1.628,8
826,GBR,2014,3.22,True,1.665,12,1.768,9,1.663,9
826,GBR,2015,3.29,True,1.836,10,1.772,10,1.755,10
826,GBR,2016,3.69,True,1.762,10,1.715,11,1.679,10
826,GBR,2017,3.01,True,1.564,14,1.645,10,1.614,10
826,GBR,2018,2.98,True,1.683,11,1.711,10,1.673,10
826,GBR,2019,3.02,True,1.665,12,1.709,10,1.675,11
826,GBR,2020,2.73,True,1.699,9,1.69,9,1.671,11
826,GBR,2021,2.73,True,1.703,9,1.786,8,1.792,8
826,GBR,2022,2.044,True,1.741,8,1.861,7,1.867,7
826,GBR,2023,2.056,True,1.813,7,1.955,7,1.961,7
268,GEO,1995,,True,0.71,31,1.003,23,,
268,GEO,1996,,True,0.095,58,0.479,42,,
268,GEO,1997,,True,0.053,62,0.292,50,,
268,GEO,1998,,True,0.148,53,0.663,33,,
268,GEO,1999,,True,0.009,62,0.474,38,,
268,GEO,2000,,True,0.189,50,0.532,37,,
268,GEO,2001,,True,0.115,54,0.536,38,,
268,GEO,2002,,True,0.173,49,0.596,38,,
268,GEO,2003,,True,0.05,56,0.43,43,,
268,GEO,2004,2.24,True,0.075,55,0.337,48,,
268,GEO,2005,2.46,True,-0.086,66,-0.056,67,,
268,GEO,2006,2.22,True,-0.095,62,0.016,68,,
268,GEO,2007,1.94,True,-0.104,66,0.079,65,,
268,GEO,2008,1.6,True,-0.393,82,-0.255,78,,
268,GEO,2009,1.86,True,-0.212,75,-0.115,72,,
268,GEO,2010,1.78,True,-0.297,77,-0.231,76,,
268,GEO,2011,2.12,True,0.133,55,0.025,65,,
268,GEO,2012,1.65,True,-0.158,67,-0.253,78,0.071,68
268,GEO,2013,1.81,True,-0.168,68,-0.243,76,-0.183,78
268,GEO,2014,1.83,True,-0.387,78,-0.257,76,-0.197,78
268,GEO,2015,2.58,True,0.186,49,-0.27,78,-0.348,82
268,GEO,2016,3.65,True,0.041,57,-0.378,80,-0.377,85
268,GEO,2017,4.16,True,0.202,57,-0.204,76,-0.186,74
268,GEO,2018,4.24,True,0.199,56,-0.078,66,-0.09,67
268,GEO,2019,4.61,True,0.124,57,-0.102,70,-0.139,71
268,GEO,2020,3.95,True,-0.318,74,-0.305,80,-0.315,80
268,GEO,2021,3.95,True,-0.071,63,-0.181,73,-0.144,70
268,GEO,2022,3.941,True,-0.295,72,-0.122,68,-0.144,70
268,GEO,2023,3.746,True,-0.495,90,-0.362,83,-0.359,83
288,GHA,1995,,True,-1.236,129,-1.306,131,,
288,GHA,1996,,True,-1.096,125,-1.23,124,,
288,GHA,1997,,True,-0.997,114,-1.028,119,,
288,GHA,1998,,True,-0.974,117,-1.277,126,,
288,GHA,1999,,True,-0.816,111,-1.072,118,,
288,GHA,2000,,True,-0.96,123,-1.2,128,,
288,GHA,2001,,True,-0.977,118,-1.162,122,,
288,GHA,2002,,True,-1.155,131,-1.373,137,,
288,GHA,2003,,True,-1.073,125,-1.108,121,,
288,GHA,2004,4.99,True,-1.036,127,-1.307,134,,
288,GHA,2005,4.59,True,-0.819,112,-1.048,119,,
288,GHA,2006,4.53,True,-0.811,108,-1.049,120,,
288,GHA,2007,4.97,True,-0.771,109,-0.847,109,,
288,GHA,2008,4.4,True,-0.609,100,-0.674,105,,
288,GHA,2009,4.17,True,-0.734,106,-0.916,111,,
288,GHA,2010,4.79,True,-0.652,101,-0.729,109,,
288,GHA,2011,4.73,True,-0.515,87,-0.888,113,,
288,GHA,2012,4.27,True,-1.062,124,-0.848,110,-1.786,135
288,GHA,2013,4.43,True,-0.851,108,-0.708,99,-0.5,94
288,GHA,2014,3.79,True,-0.852,112,-0.745,105,-0.623,100
288,GHA,2015,3.6,True,-0.886,114,-0.743,100,-0.693,100
288,GHA,2016,4.15,True,-0.963,117,-0.903,110,-0.886,109
288,GHA,2017,3.06,True,-0.93,118,-0.901,112,-0.916,112
288,GHA,2018,2.85,True,-0.987,121,-0.996,116,-0.983,118
288,GHA,2019,3.65,True,-1.052,124,-0.994,116,-1.008,116
288,GHA,2020,2.87,True,-1.165,136,-0.865,110,-0.863,108
288,GHA,2021,2.87,True,-0.763,106,-0.708,101,-0.671,100
288,GHA,2022,2.721,True,-0.866,112,-0.498,89,-0.463,86
288,GHA,2023,2.637,True,-0.846,107,-0.752,102,-0.742,102
324,GIN,1995,,True,-0.728,105,-1.192,126,,
324,GIN,1996,,True,-1.114,126,-1.364,129,,
324,GIN,1997,,True,-1.05,121,-1.541,133,,
324,GIN,1998,,True,-1.514,135,-1.556,133,,
324,GIN,1999,,True,-1.781,139,-1.913,141,,
324,GIN,2000,,True,-1.2,132,-1.53,137,,
324,GIN,2001,,True,-1.271,134,-1.573,141,,
324,GIN,2002,,True,-1.286,138,-1.64,142,,
324,GIN,2003,,True,-1.406,140,-2.173,144,,
324,GIN,2004,5.07,True,-0.847,110,-1.256,128,,
324,GIN,2005,4.37,True,-1.357,135,-1.539,136,,
324,GIN,2006,4.46,True,-1.164,130,-1.724,139,,
324,GIN,2007,4.48,True,-1.565,136,-1.882,140,,
324,GIN,2008,4.58,True,-1.205,130,-1.548,136,,
324,GIN,2009,4.26,True,-1.324,130,-1.751,141,,
324,GIN,2010,4.29,True,-1.521,140,-1.579,141,,
324,GIN,2011,4.41,True,-1.509,140,-1.716,141,,
324,GIN,2012,4.25,True,-1.628,142,-1.645,142,-2.237,142
324,GIN,2013,4.01,True,-0.891,112,-1.06,118,-1.001,116
324,GIN,2014,4.49,True,-1.278,133,-1.629,141,-1.578,136
324,GIN,2015,4.38,True,-0.989,121,-1.273,130,-1.406,135
324,GIN,2016,4.21,True,-1.208,135,-1.448,137,-1.324,133
324,GIN,2017,2.86,True,-1.721,143,-1.709,143,-1.677,142
324,GIN,2018,3.31,True,-1.588,142,-1.28,130,-1.302,130
324,GIN,2019,3.89,True,-1.629,144,-1.386,136,-1.389,138
324,GIN,2020,3.15,True,-1.499,143,-1.69,144,-1.795,145
324,GIN,2021,3.15,True,-2.044,145,-2.006,144,-2.055,145
324,GIN,2022,2.248,True,-1.912,144,-0.945,116,-1.065,122
324,GIN,2023,2.431,True,-1.744,143,-1.295,133,-1.288,133
226,GNQ,1995,,True,-1.862,140,-2.22,140,,
226,GNQ,1996,,True,-1.616,139,-1.924,139,,
226,GNQ,1997,,True,-1.81,139,-1.402,130,,
226,GNQ,1998,,True,-1.957,141,-2.268,141,,
226,GNQ,1999,,True,-1.698,138,-1.474,132,,
226,GNQ,2000,,True,-1.871,141,-2.267,144,,
226,GNQ,2001,,True,-1.794,142,-1.923,143,,
226,GNQ,2002,,True,-1.902,144,-1.874,143,,
226,GNQ,2003,,True,-1.87,144,-2.09,143,,
226,GNQ,2004,,True,-1.885,143,-1.243,127,,
226,GNQ,2005,,True,-1.818,142,-1.811,141,,
226,GNQ,2006,,True,-1.805,143,-1.72,138,,
226,GNQ,2007,,True,-1.716,141,-1.902,141,,
226,GNQ,2008,,True,-1.81,142,-1.083,123,,
226,GNQ,2009,,True,-2.155,144,-1.397,134,,
226,GNQ,2010,,True,-1.371,135,-1.036,122,,
226,GNQ,2011,,True,-1.613,141,-1.304,133,,
226,GNQ,2012,,True,-1.414,138,-1.06,123,-0.999,116
226,GNQ,2013,,True,-1.424,139,-1.523,139,-1.597,138
226,GNQ,2014,,True,-1.809,143,-1.74,143,-1.771,141
226,GNQ,2015,,True,-1.241,136,-1.339,134,-1.431,136
226,GNQ,2016,,True,-1.669,144,-1.608,140,-1.692,141
226,GNQ,2017,,True,-1.61,141,-1.438,138,-1.495,137
226,GNQ,2018,,True,-1.763,144,-1.666,141,-1.856,145
226,GNQ,2019,,True,-1.452,143,-1.901,145,-1.942,145
226,GNQ,2020,,True,-1.067,124,-1.108,127,-1.124,127
226,GNQ,2021,3.334,True,-0.483,84,-1.562,141,-1.59,141
226,GNQ,2022,1.579,True,-1.108,130,-1.064,123,-1.12,127
226,GNQ,2023,1.458,True,-1.42,136,-1.528,139,-1.444,138
