clave_entidad,entidad_federativa,clave_municipio,municipio,poblacion_total,poblacion_de_15_anos_o_mas_analfabeta,poblacion_de_6_a_14_anos_que_no_asiste_a_la_escuela,poblacion_de_15_anos_y_mas_con_educacion_basica_incompleta,poblacion_sin_derechohabiencia_a_servicios_de_salud,viviendas_con_piso_de_tierra,viviendas_que_no_disponen_de_excusado_o_sanitario,viviendas_que_no_disponen_de_agua_entubada_de_la_red_publica,viviendas_que_no_disponen_de_drenaje,viviendas_que_no_disponen_de_energia_electrica,viviendas_que_no_disponen_de_lavadora,viviendas_que_no_disponen_de_refrigerador,indice_de_rezago_social,grado_de_rezago_social
30,Veracruz de Ignacio de la Llave,30096,Landero y Coss,1543,7.0707070000000005,4.712041999999999,62.794613,11.989631,1.2019229999999999,0.9615379999999999,1.442308,1.2019229999999999,0.9615379999999999,72.115385,22.836538,-0.049915,Bajo
30,Veracruz de Ignacio de la Llave,30097,Lerdo de Tejada,19123,8.032882,7.038123,38.229012,23.913612,1.00748,2.076019,1.282247,1.7707220000000001,0.793772,21.737139000000003,10.960158999999999,-0.752812,Muy bajo
30,Veracruz de Ignacio de la Llave,30098,Magdalena,3299,14.803220000000001,10.188088,52.593918,13.731434,9.94152,2.105263,1.871345,10.877193,0.818713,89.356725,78.011696,0.930001,Medio
30,Veracruz de Ignacio de la Llave,30099,Maltrata,18327,11.364699,6.9565220000000005,47.764449,43.034867,9.359715,1.6674080000000002,19.341929999999998,8.225878,1.711872,50.133393,36.127168,0.20779,Medio
30,Veracruz de Ignacio de la Llave,30100,Manlio Fabio Altamirano,23918,7.918297,7.761628,50.206401,34.425955,3.2266529999999998,4.380902,0.9443860000000001,3.4496330000000004,0.839454,28.134837,12.618048,-0.508786,Bajo
30,Veracruz de Ignacio de la Llave,30101,Mariano Escobedo,38670,9.342624,10.051799,43.816577,26.596845000000002,8.221574,1.341108,2.3906709999999998,9.582119,1.0106899999999999,48.814383,36.588921,-0.010833,Bajo
30,Veracruz de Ignacio de la Llave,30102,Martínez de la Torre,108842,5.881705,6.512526,36.212421,34.504144000000004,4.93759,1.0672549999999998,8.838593,2.496396,1.8707639999999999,31.266293,13.451099,-0.584901,Bajo
30,Veracruz de Ignacio de la Llave,30103,Mecatlán,12799,28.036946,8.345533999999999,61.40535500000001,11.789984,11.167836999999999,3.126994,17.485641,12.635609,4.722399,90.299936,68.18762,1.624983,Alto
30,Veracruz de Ignacio de la Llave,30104,Mecayapan,17134,21.996588,6.460296,57.972545,16.977939000000003,14.946904,13.003406,2.103787,14.566219,1.843318,69.90583000000001,45.201361999999996,0.9955629999999999,Alto
30,Veracruz de Ignacio de la Llave,30105,Medellín de Bravo,95202,3.393359,8.09538,28.195977000000003,30.55293,2.113757,1.150221,3.655415,1.4904700000000002,0.5480109999999999,20.700973,7.735389,-0.9848809999999999,Muy bajo
30,Veracruz de Ignacio de la Llave,30106,Miahuatlán,4841,7.596808,7.867731,56.429205,18.549885999999997,2.464789,2.376761,0.704225,4.929577,0.792254,57.570423,40.580985999999996,0.019105,Bajo
30,Veracruz de Ignacio de la Llave,30107,Las Minas,2934,16.836735,8.319185000000001,60.306121999999995,28.289025,6.954103,4.03338,1.1126559999999999,5.563282,2.364395,74.269819,50.069541,0.6227060000000001,Medio
30,Veracruz de Ignacio de la Llave,30108,Minatitlán,144776,5.655101,5.209054,33.305429,24.865309,4.878429,1.359453,10.425442,1.9433490000000002,1.190078,23.07058,11.287914,-0.695176,Bajo
30,Veracruz de Ignacio de la Llave,30109,Misantla,65761,7.2816410000000005,3.849553,39.681841,27.943614,6.063251,1.9509189999999998,5.775747,2.798029,1.740425,42.047438,16.356915,-0.43794099999999997,Bajo
30,Veracruz de Ignacio de la Llave,30110,Mixtla de Altamirano,12125,41.395697999999996,12.095201,77.851426,11.010309,35.703101000000004,5.512058000000001,43.344817,76.980896,6.51425,98.74726,89.91544,3.771054,Muy alto
30,Veracruz de Ignacio de la Llave,30111,Moloacán,16493,8.768473,6.0889050000000005,44.729064,20.651185,5.004068,3.030919,10.231896,3.213995,2.034174,25.101709,17.229454999999998,-0.33669499999999997,Bajo
30,Veracruz de Ignacio de la Llave,30112,Naolinco,22835,7.531646,4.107981,42.750288,25.412744,1.774879,2.0934470000000003,2.169296,1.441141,1.213592,46.82949,21.617112,-0.460693,Bajo
30,Veracruz de Ignacio de la Llave,30113,Naranjal,4614,10.299401,7.003891,48.173653,39.921977000000005,11.721311,8.688525,6.557377000000001,6.803278999999999,0.901639,71.147541,39.672131,0.33805,Medio
30,Veracruz de Ignacio de la Llave,30114,Nautla,10130,7.448813,6.961566,46.376083,36.268509,5.63631,3.352121,6.763572,5.102344,2.6105009999999997,34.025512,14.921388,-0.332336,Bajo
30,Veracruz de Ignacio de la Llave,30115,Nogales,37314,5.964675,8.754864,36.599957,30.465777000000003,6.322376,1.242062,5.136347,8.41427,0.86851,39.736645,22.618603,-0.401524,Bajo
30,Veracruz de Ignacio de la Llave,30116,Oluta,17027,9.282734,7.219251,42.760413,35.619898,3.671922,1.5166629999999999,15.725404000000001,1.9956099999999999,1.5166629999999999,34.643784000000004,17.920575,-0.32756599999999997,Bajo
30,Veracruz de Ignacio de la Llave,30117,Omealca,23773,11.362605,10.268817,50.204221000000004,26.984394,8.677501,6.3963019999999995,3.8467269999999996,6.247204,2.2215599999999998,47.785895000000004,21.425376,0.100951,Bajo
30,Veracruz de Ignacio de la Llave,30118,Orizaba,123182,2.121283,3.913325,20.692379000000003,24.477601999999997,0.717208,0.185943,0.138129,0.138129,0.204537,23.054242000000002,8.298358,-1.224792,Muy bajo
30,Veracruz de Ignacio de la Llave,30119,Otatitlán,5651,9.776733,8.863636,46.93302,27.481862,2.803738,2.3639360000000003,9.290819,2.858714,1.04453,25.013744,14.898295999999998,-0.398654,Bajo
30,Veracruz de Ignacio de la Llave,30120,Oteapan,10343,7.415556,3.692674,44.829817999999996,27.854588,5.449141,5.713342,15.554822,5.614267,0.660502,35.501982,20.640687,-0.26305,Bajo
30,Veracruz de Ignacio de la Llave,30121,Ozuluama de Mascareñas,22756,8.608362,7.354759,53.011497,26.199684,9.565826,2.338936,34.467787,26.708683,4.341737,30.882353000000002,16.764706,0.42156400000000005,Medio
30,Veracruz de Ignacio de la Llave,30122,Pajapan,18051,23.161403,8.865979,61.289101,20.09307,6.1250230000000006,7.8544410000000005,4.701855999999999,10.916952,2.107728,65.73590300000001,37.110431,0.759838,Medio
30,Veracruz de Ignacio de la Llave,30123,Pánuco,96185,5.593198999999999,4.406001,38.992389,23.299891,4.73243,0.9266790000000001,9.270328999999998,16.634245,1.644679,21.062498,10.936228999999999,-0.54962,Bajo
30,Veracruz de Ignacio de la Llave,30124,Papantla,159910,9.19614,5.346582,42.234736,29.349009000000002,17.413922,1.417361,28.91152,22.840894,1.476877,46.594366,17.182471,0.304297,Medio
30,Veracruz de Ignacio de la Llave,30125,Paso del Macho,31894,9.964592999999999,7.967822,52.925307999999994,28.434815000000004,1.4384540000000001,7.38992,10.925661999999999,8.125618,1.6800259999999998,37.795103000000005,16.503788,-0.106705,Bajo
30,Veracruz de Ignacio de la Llave,30126,Paso de Ovejas,33442,6.713767,6.730352000000001,44.739354999999996,25.904551,2.777516,4.453441000000001,1.3369739999999999,3.6813860000000003,2.6927779999999997,29.865361,13.435645999999998,-0.47890200000000005,Bajo
30,Veracruz de Ignacio de la Llave,30127,La Perla,28258,24.504765,22.525495000000003,75.991915,17.357916,17.063554999999997,4.147611,2.1920830000000002,34.884088,1.7662830000000003,88.01450899999999,77.164485,1.96701,Muy alto
30,Veracruz de Ignacio de la Llave,30128,Perote,77432,6.890049,6.446117,41.050993,36.178841,2.318871,0.8918729999999999,0.954829,3.446829,0.682021,44.069041,33.314097,-0.449355,Bajo
30,Veracruz de Ignacio de la Llave,30129,Platón Sánchez,18053,16.844092,4.293674,52.306531,19.01623,11.622976,2.3708560000000003,9.483423,23.804934,3.257517,60.794140000000006,18.639167,0.488609,Medio
30,Veracruz de Ignacio de la Llave,30130,Playa Vicente,39327,14.266224,6.514963,57.138358999999994,39.616548,5.07755,2.651417,11.37683,7.165757000000001,1.559657,41.902781,17.095572,-0.008651,Bajo
30,Veracruz de Ignacio de la Llave,30131,Poza Rica de Hidalgo,189457,2.959909,5.533755,23.57635,26.910064000000002,4.525309,0.589187,6.825775999999999,1.579373,1.593443,19.763270000000002,8.385803,-0.954428,Muy bajo
30,Veracruz de Ignacio de la Llave,30132,Las Vigas de Ramírez,20300,9.170275,6.5762,50.450706,31.591133000000003,2.728351,2.6888099999999997,9.608541,16.429419,1.1269280000000002,51.107157,32.779755,0.022091999999999997,Bajo
30,Veracruz de Ignacio de la Llave,30133,Pueblo Viejo,57909,4.161748,4.773812,35.354026,30.164569,5.24306,1.1759,15.171535999999998,13.510729000000001,3.133713,24.257486,12.965208,-0.47906099999999996,Bajo
30,Veracruz de Ignacio de la Llave,30134,Puente Nacional,23544,6.873699,7.165932000000001,44.484609000000006,25.913184,3.196165,4.008523,2.223998,4.221601000000001,0.918897,30.323612,12.078839,-0.540984,Bajo
30,Veracruz de Ignacio de la Llave,30135,Rafael Delgado,24127,9.622857000000002,6.178596,44.537143,34.674846,9.078794,1.182742,9.861736,5.963685,1.049475,63.56821600000001,39.413627000000005,0.110114,Bajo
30,Veracruz de Ignacio de la Llave,30136,Rafael Lucio,8343,5.889145,4.359862000000001,41.191026,33.644971999999996,2.182163,1.2333969999999999,3.1309299999999998,0.948767,1.7077799999999999,51.185958,25.474383,-0.454926,Bajo
30,Veracruz de Ignacio de la Llave,30137,Los Reyes,6308,21.153845999999998,7.076664,53.174234999999996,8.798351,32.173382000000004,2.075702,13.980464000000001,58.36385799999999,3.5409040000000003,94.078144,86.691087,2.1908990000000004,Muy alto
30,Veracruz de Ignacio de la Llave,30138,Río Blanco,41795,2.579606,4.11033,24.617161,28.505802000000003,0.876339,0.275884,0.421941,1.071081,0.275884,25.697825,10.280753,-1.1315309999999998,Muy bajo
30,Veracruz de Ignacio de la Llave,30139,Saltabarranca,6126,14.348097000000001,9.29368,51.112497,26.705844,1.6536959999999998,3.501946,9.970817,6.857977,2.188716,26.021401,14.591439999999999,-0.152565,Bajo
30,Veracruz de Ignacio de la Llave,30140,San Andrés Tenejapan,3134,14.928057999999998,7.0017949999999995,60.701439,15.092533999999999,9.703503999999999,2.021563,17.385445,11.725067,0.673854,87.331536,51.078167,0.8976790000000001,Medio
30,Veracruz de Ignacio de la Llave,30141,San Andrés Tuxtla,162428,15.740948000000001,9.186506,52.140958000000005,36.562661999999996,10.40077,2.154893,2.696413,11.439057,1.6536509999999998,54.794245,21.352010999999997,0.185115,Medio
30,Veracruz de Ignacio de la Llave,30142,San Juan Evangelista,32631,12.777869,9.504294,56.944673,35.925959999999996,4.063586,3.84251,11.538057,4.90578,2.6213290000000002,38.667228,16.454364,0.021495,Bajo
30,Veracruz de Ignacio de la Llave,30143,Santiago Tuxtla,57085,18.183489,8.579499,55.726856999999995,35.867566,5.91443,4.817833,4.03883,9.210211,2.426894,55.644775,20.691515,0.259205,Medio
30,Veracruz de Ignacio de la Llave,30144,Sayula de Alemán,32400,12.830366,7.123632000000001,50.668203999999996,45.783951,4.79684,3.5214449999999995,14.492099,4.762980000000001,1.704289,38.239278000000006,19.051919,-0.102978,Bajo
30,Veracruz de Ignacio de la Llave,30145,Soconusco,16574,8.348021000000001,5.640829,39.200449,37.498492,2.502002,0.780624,12.269816,1.040833,1.301041,34.18735,16.973579,-0.520716,Bajo
30,Veracruz de Ignacio de la Llave,30146,Sochiapa,3925,9.465318,12.270804,57.91185,32.636943,2.656748,2.763018,0.743889,2.763018,1.912859,51.222103999999995,29.755578999999997,0.0030670000000000003,Bajo
30,Veracruz de Ignacio de la Llave,30147,Soledad Atzompa,24578,25.996928,11.311311,73.708141,14.07763,37.578701,0.647598,4.263357,88.091383,0.449721,86.27450999999999,85.123224,2.562014,Muy alto
30,Veracruz de Ignacio de la Llave,30148,Soledad de Doblado,28130,9.601559,10.668258,54.979358999999995,33.697121,2.4961729999999998,4.062169,1.271635,4.8863769999999995,0.965501,30.695867,12.975391,-0.345265,Bajo
30,Veracruz de Ignacio de la Llave,30149,Soteapan,34385,30.304726000000002,7.718023,61.767238,21.349426,22.125882999999998,7.546564,1.669878,9.708842,1.830443,81.781203,58.724042000000004,1.432842,Alto
30,Veracruz de Ignacio de la Llave,30150,Tamalín,11631,9.016209,4.591532,49.549752000000005,30.324134,9.343936,2.414087,17.921045,21.187163,2.272082,49.843794,18.517467,0.156546,Medio
30,Veracruz de Ignacio de la Llave,30151,Tamiahua,21902,10.150547,3.418508,52.292427,26.25331,3.7071989999999997,3.3971419999999997,41.574548,32.165003999999996,2.372607,42.477757000000004,19.250472,0.42964600000000003,Medio
30,Veracruz de Ignacio de la Llave,30152,Tampico Alto,11561,8.030973,5.9431519999999995,52.920354,36.242540000000005,3.8572550000000003,3.726056,24.639201999999997,23.852007,4.277093,28.391498,15.980057999999998,0.096809,Bajo
30,Veracruz de Ignacio de la Llave,30153,Tancoco,5795,11.5255,3.272727,49.719164,23.675582000000002,5.412794,0.92947,9.349371000000001,16.293056,1.6949150000000002,56.150902,15.910333999999999,-0.014844,Bajo
30,Veracruz de Ignacio de la Llave,30154,Tantima,11991,11.781027,3.7817730000000003,58.115463,35.059628000000004,9.253731,2.38806,13.297151000000001,32.727273,3.202171,53.622794999999996,21.004071,0.400557,Medio
30,Veracruz de Ignacio de la Llave,30155,Tantoyuca,99959,10.922903999999999,4.108429,47.938942,22.655289,17.920410999999998,1.782505,52.286815000000004,53.929947,4.701999,72.86264399999999,31.417568,1.380277,Alto
30,Veracruz de Ignacio de la Llave,30156,Tatatila,6041,15.134473999999999,9.174311999999999,59.266504000000005,19.433869,10.258152,5.027174,2.8532610000000003,18.070652,2.513587,65.896739,39.945652,0.678132,Medio
30,Veracruz de Ignacio de la Llave,30157,Castillo de Teayo,20145,10.97127,4.422111,45.367686,31.729958,8.361562,1.961134,62.702799,25.673025,1.7471919999999999,44.089856,13.389195999999998,0.5633699999999999,Medio
30,Veracruz de Ignacio de la Llave,30158,Tecolutla,24551,8.800255,7.2697460000000005,46.656753,27.021303000000003,5.750629,2.0802970000000003,26.911356,15.396846,2.000795,36.650325,17.291639,0.047175,Bajo
30,Veracruz de Ignacio de la Llave,30159,Tehuipango,29686,38.192964,8.313253,66.99360300000001,5.5817559999999995,50.158172,3.391916,37.1529,94.885764,1.7047450000000002,99.64850600000001,95.922671,3.691854,Muy alto
30,Veracruz de Ignacio de la Llave,30160,Álamo Temapache,107270,8.033548,5.2785400000000005,42.295584000000005,33.943321000000005,5.739979,1.206833,20.907298,25.617624,2.0125029999999997,41.637415000000004,13.920369,-0.071373,Bajo
30,Veracruz de Ignacio de la Llave,30161,Tempoal,34408,14.315921,4.58221,53.195238,15.339456,10.708583,1.586826,16.946108,37.295409,3.283433,52.744510999999996,20.558882,0.580253,Medio
30,Veracruz de Ignacio de la Llave,30162,Tenampa,6448,15.689942000000002,15.127701,64.15212,27.620967999999998,7.226792,11.515864,9.400705,12.749706,3.819036,64.042303,33.313749,0.8741180000000001,Medio
30,Veracruz de Ignacio de la Llave,30163,Tenochtitlán,5040,13.684801,10.25641,56.702187,11.904762,9.560524000000001,2.31303,1.0794139999999999,8.404009,2.6985349999999997,56.592135999999996,28.141865999999997,0.361112,Medio
30,Veracruz de Ignacio de la Llave,30164,Teocelo,16957,7.025272,6.341276000000001,43.241363,14.861119,7.700163000000001,1.654412,0.510621,1.633987,0.857843,43.974672999999996,24.877451,-0.310969,Bajo
30,Veracruz de Ignacio de la Llave,30165,Tepatlaxco,8925,11.140419,12.307692,57.734678,25.053221,10.296610000000001,4.3220339999999995,54.237288,22.669492,3.3898309999999996,64.830508,47.711864,1.312717,Alto
30,Veracruz de Ignacio de la Llave,30166,Tepetlán,9405,17.227531,8.593156,64.769423,16.331738,2.7897,3.7195989999999997,1.466381,3.2904150000000003,0.643777,62.80400600000001,18.597997,0.217156,Medio
30,Veracruz de Ignacio de la Llave,30167,Tepetzintla,14619,8.629819,5.344828,47.162099,36.356796,13.262159,2.633452,6.002372,27.852906,1.8505340000000001,66.429419,23.772242000000002,0.24731999999999998,Medio
30,Veracruz de Ignacio de la Llave,30168,Tequila,16343,22.395413,9.921355,60.404908999999996,16.153705,26.744753999999997,2.659834,28.111273999999998,43.850659,2.196193,92.703758,80.697901,2.154208,Muy alto
30,Veracruz de Ignacio de la Llave,30169,José Azueta,22709,13.372774,8.513086,54.35215600000001,24.171034,2.817869,4.4811,19.340206,4.439863,1.223368,30.419244,14.446735,-0.029318,Bajo
30,Veracruz de Ignacio de la Llave,30170,Texcatepec,10824,33.263393,9.402500999999999,69.995804,16.204729999999998,12.915782,2.653928,24.734607,91.755131,6.758669,94.302902,68.011323,2.669523,Muy alto
30,Veracruz de Ignacio de la Llave,30171,Texhuacán,5575,21.669219000000002,6.294416,55.742726,28.968609999999998,14.661133999999999,1.175657,13.969570999999998,27.040111,2.835408,84.163209,74.13554599999999,1.349798,Alto
30,Veracruz de Ignacio de la Llave,30172,Texistepec,19925,12.291794,5.511571,52.716024,38.785445,5.681422,4.775183,36.615545000000004,4.966887,2.283025,45.050540000000005,23.893342999999998,0.312232,Medio
30,Veracruz de Ignacio de la Llave,30173,Tezonapa,54537,13.736571,9.124708,56.264956000000005,21.821882000000002,12.714286,4.019481,43.525974,14.740260000000001,2.571429,63.396104,37.694805,1.0424930000000001,Alto
30,Veracruz de Ignacio de la Llave,30174,Tierra Blanca,95602,8.246578,6.740664999999999,42.595021,32.590322,6.498583,3.459396,3.6776440000000004,3.928467,1.1629040000000002,27.170265999999998,11.690935000000001,-0.5108050000000001,Bajo
30,Veracruz de Ignacio de la Llave,30175,Tihuatlán,92726,7.724981,5.859482,38.463094,33.01663,8.400886999999999,0.8909450000000001,25.405323000000003,16.373509,1.843071,35.362496,15.09636,-0.123652,Bajo
30,Veracruz de Ignacio de la Llave,30176,Tlacojalpan,4489,11.265935,8.628658999999999,50.044471,21.764313,4.424779,6.1266169999999995,13.955070999999998,6.6712050000000005,1.089176,31.313819,19.196732,-0.061596000000000005,Bajo
30,Veracruz de Ignacio de la Llave,30177,Tlacolulan,11685,11.711367,6.273526,51.545338,19.760377,8.055358,2.909865,5.4293830000000005,9.226402,1.632363,73.420866,39.779986,0.37207399999999996,Medio
30,Veracruz de Ignacio de la Llave,30178,Tlacotalpan,12898,11.739881,8.608414,45.914061,16.266088,3.775718,4.770518,9.721908,5.69749,1.514809,22.586479999999998,9.586253999999998,-0.286097,Bajo
30,Veracruz de Ignacio de la Llave,30179,Tlacotepec de Mejía,4284,6.622307000000001,9.770114999999999,54.499366,40.38282,3.119869,4.597701,3.4482760000000003,5.00821,1.80624,44.581281,29.310345,-0.14082999999999998,Bajo
30,Veracruz de Ignacio de la Llave,30180,Tlachichilco,10900,25.253432999999998,8.431272,64.031823,16.577982000000002,14.295125,3.2279310000000003,29.97365,63.438735,4.216074,85.507246,44.86166,1.9200380000000001,Muy alto
30,Veracruz de Ignacio de la Llave,30181,Tlalixcoyan,37795,10.761397,7.09369,51.664274,31.123164000000003,3.063755,4.567635,8.991280999999999,4.935605000000001,1.3198940000000001,29.045676,13.950884,-0.28591,Bajo
30,Veracruz de Ignacio de la Llave,30182,Tlalnelhuayocan,19664,7.5363929999999995,2.986932,41.540712,33.574044,3.667335,1.7234470000000002,0.601202,1.222445,0.521042,49.93988,27.214429,-0.475652,Bajo
30,Veracruz de Ignacio de la Llave,30183,Tlapacoyan,61377,8.723647999999999,9.068408999999999,46.787069,32.528472,5.992531,1.0686579999999999,2.522264,1.321459,1.0169489999999999,38.845159,16.409078,-0.377805,Bajo
30,Veracruz de Ignacio de la Llave,30184,Tlaquilpa,7933,25.26003,6.506181,66.623328,8.269255000000001,25.052743,0.896624,11.392405,89.451477,1.00211,91.561181,79.219409,2.287084,Muy alto
30,Veracruz de Ignacio de la Llave,30185,Tlilapan,5548,12.64631,7.817259,45.114504,18.150685,7.069219,2.4300439999999996,4.418262,6.627393,2.209131,62.665684999999996,45.139912,0.290414,Medio
30,Veracruz de Ignacio de la Llave,30186,Tomatlán,7197,7.018508,8.763389,44.346711,34.12533,3.400383,1.436782,1.676245,4.2145589999999995,1.484674,44.396552,33.477011,-0.282927,Bajo
30,Veracruz de Ignacio de la Llave,30187,Tonayán,6105,12.821133999999999,7.679325,60.591372,9.320229,5.641026,0.8058609999999999,2.930403,6.373626,1.465201,81.611722,43.443222999999996,0.512591,Medio
30,Veracruz de Ignacio de la Llave,30188,Totutla,17217,12.784113,12.002972999999999,55.558141000000006,30.661555,6.785558999999999,4.588952,2.1966069999999998,4.654197,1.8703779999999999,53.392779000000004,30.752501000000002,0.21293800000000002,Medio
30,Veracruz de Ignacio de la Llave,30189,Tuxpan,154600,3.904379,4.4840800000000005,29.37118,27.195342999999998,4.080269,0.756563,14.294951999999999,8.783463000000001,0.9634870000000001,21.535111999999998,9.606846,-0.7593310000000001,Muy bajo
30,Veracruz de Ignacio de la Llave,30190,Tuxtilla,2258,13.899830999999999,7.326007000000001,46.65166,6.333038,2.184466,2.7912619999999997,15.291262,2.184466,1.213592,25.485437,12.5,-0.203666,Bajo
30,Veracruz de Ignacio de la Llave,30191,Ursulo Galván,30097,5.059177,6.006006,37.31872,15.224109,1.1418760000000001,1.495554,0.303153,1.242926,0.293048,18.078011,6.719887,-0.9171590000000001,Muy bajo
30,Veracruz de Ignacio de la Llave,30192,Vega de Alatorre,20204,8.704011999999999,8.210237,47.064479,33.36468,2.906087,1.789538,1.437749,1.743652,1.4989290000000002,32.716427,13.092689,-0.4995,Bajo
30,Veracruz de Ignacio de la Llave,30193,Veracruz,607209,2.386419,6.187507,23.965007,28.071389,1.6205370000000001,0.452462,0.609064,0.731967,0.190797,18.783854,6.127809,-1.1781549999999998,Muy bajo
30,Veracruz de Ignacio de la Llave,30194,Villa Aldama,12492,10.669583,7.795185000000001,53.761089,30.18732,4.23642,2.186539,2.63068,5.842159,1.2640930000000001,52.476939,44.038264,0.08447400000000001,Bajo
30,Veracruz de Ignacio de la Llave,30195,Xoxocotla,5900,21.824907999999997,5.545113,58.692972,4.033898000000001,33.4,2.066667,9.466667,94.666667,2.333333,84.0,84.93333299999999,2.3684220000000002,Muy alto
30,Veracruz de Ignacio de la Llave,30196,Yanga,17902,7.424375,8.327082,45.978767,29.756452000000003,2.572464,3.152174,8.659419999999999,3.188406,1.286232,34.855072,12.898551,-0.411179,Bajo
30,Veracruz de Ignacio de la Llave,30197,Yecuatla,11205,14.171347,6.855524000000001,58.537459999999996,20.080320999999998,4.613965,3.8449709999999997,2.183943,5.875115,2.5838200000000002,57.182405,21.501077,0.171097,Medio
30,Veracruz de Ignacio de la Llave,30198,Zacualpan,6788,21.851851999999997,7.252216000000001,62.880658,25.103123,9.884596,3.512293,6.322127,22.930256,9.984947,70.546914,52.784746999999996,1.327433,Alto
30,Veracruz de Ignacio de la Llave,30199,Zaragoza,11899,10.636311,5.0806059999999995,48.651489,30.355491999999998,7.122507000000001,5.2864830000000005,8.800253,4.653371,1.139601,50.332384000000005,35.739158,0.055680999999999994,Bajo
30,Veracruz de Ignacio de la Llave,30200,Zentla,12581,8.990504,11.703297000000001,53.055326,40.15579,3.7963760000000004,4.601668,2.099511,4.860512,1.610584,43.94593,18.26287,-0.17810299999999998,Bajo
30,Veracruz de Ignacio de la Llave,30201,Zongolica,45028,20.846091,7.262774,56.664375,19.998667,26.495377,1.440144,22.264954,47.852058,3.624908,82.456427,62.580804,1.8008490000000001,Muy alto
30,Veracruz de Ignacio de la Llave,30202,Zontecomatlán de López y Fuentes,14644,25.725082,6.239897,66.033497,8.966128999999999,14.979757000000001,4.4028339999999995,23.12753,63.33501999999999,7.869433,95.11639699999999,60.703441000000005,2.255991,Muy alto
30,Veracruz de Ignacio de la Llave,30203,Zozocolco de Hidalgo,14524,20.790829000000002,7.364914999999999,59.516176,26.824565999999997,14.714048000000002,5.524708,27.70683,23.542476,7.218211999999999,84.064409,54.303165,1.622083,Alto
30,Veracruz de Ignacio de la Llave,30204,Agua Dulce,44104,5.327433999999999,4.823455,34.678466,20.059404999999998,2.170577,1.015859,14.324344,1.169334,0.621209,18.424322,10.392458,-0.758548,Muy bajo
30,Veracruz de Ignacio de la Llave,30205,El Higo,19402,7.281953,4.0263800000000005,36.800603,22.415215,5.984903,1.74335,2.462257,22.501797,1.4557870000000002,24.388929,10.064702,-0.526998,Bajo
30,Veracruz de Ignacio de la Llave,30206,Nanchital de Lázaro Cárdenas del Río,29209,3.4240209999999998,2.752766,27.48507,13.523229,1.4426299999999999,0.581525,5.233728,0.693357,0.44732700000000003,13.531648,6.609260000000001,-1.089536,Muy bajo
30,Veracruz de Ignacio de la Llave,30207,Tres Valles,44978,9.75956,8.392418,46.144974,34.218951000000004,4.934164,4.707631,15.184766,5.026193,1.3733540000000002,27.389211,13.464533,-0.26253000000000004,Bajo
30,Veracruz de Ignacio de la Llave,30208,Carlos A. Carrillo,23376,9.590889,8.02665,45.428540999999996,14.031485,2.483359,3.097798,5.8243730000000005,4.582693,1.0112649999999999,16.961085999999998,8.064516000000001,-0.5180359999999999,Bajo
30,Veracruz de Ignacio de la Llave,30209,Tatahuicapan de Juárez,15044,20.17267,7.871835000000001,56.05272900000001,16.651157,19.782004,8.116883,0.8812620000000001,10.064935,1.391466,65.746753,43.344156,0.8629709999999999,Medio
30,Veracruz de Ignacio de la Llave,30210,Uxpanapa,30891,11.92577,6.443873,58.607461,21.986987,13.899664000000001,4.163434,7.628653,10.098267,4.83579,39.914663,23.803982,0.374145,Medio
30,Veracruz de Ignacio de la Llave,30211,San Rafael,30351,6.61178,5.708092,43.842094,30.519586999999998,4.1154459999999995,1.7103150000000003,4.179583,2.554784,0.8658469999999999,28.487440000000003,11.576697,-0.623157,Bajo
30,Veracruz de Ignacio de la Llave,30212,Santiago Sochiapan,13062,18.314017,7.6335880000000005,67.001968,38.868473,17.352614000000003,1.47386,16.101224,7.230256,2.753059,61.902113,23.192435999999997,0.7232,Medio
31,Yucatán,31001,Abalá,6550,14.534645000000001,9.921415,55.104551,18.213739999999998,0.494777,19.131391,0.494777,23.19956,1.374382,39.472237,26.443101000000002,0.325301,Medio
31,Yucatán,31002,Acanceh,16772,7.44015,4.127358,38.765451,19.127117000000002,1.388562,15.203577,0.5177689999999999,18.051306,0.635444,29.253942,22.805366,-0.326058,Bajo
31,Yucatán,31003,Akil,12285,12.138328999999999,7.6597740000000005,51.907781,21.041921,3.055301,10.510235,1.22212,11.854567999999999,1.802628,33.180568,39.382829,0.108751,Bajo
31,Yucatán,31004,Baca,6195,4.706614,1.265823,36.471076000000004,19.28975,0.748848,9.792627,1.2096770000000001,11.808755999999999,0.460829,21.140553,12.845622,-0.741107,Muy bajo
31,Yucatán,31005,Bokobá,2167,10.15948,1.6778520000000001,40.106320000000004,7.245039,1.105845,5.21327,1.105845,7.266983,0.7898890000000001,29.85782,20.537125,-0.483887,Bajo
31,Yucatán,31006,Buctzotz,9159,10.839314,4.636234,49.465358,14.7396,1.379053,11.069697999999999,2.348118,14.908684,2.3108459999999997,27.469251,28.587402,-0.066774,Bajo
31,Yucatán,31007,Cacalchén,7490,6.822578,3.4926470000000003,42.605942999999996,23.991989,0.536324,9.458801,0.43881000000000003,11.360312,0.536324,25.012189000000003,20.477816,-0.536384,Bajo
31,Yucatán,31008,Calotmul,3949,14.028533,3.150912,52.207879999999996,16.409218,2.688638,8.759757,1.561145,11.795316999999999,2.5151779999999997,37.640937,37.467476,0.115042,Bajo
